;total_ips_origem;total_ips_destino;total_pacotes;5_kurt_total_ips_origem;5_skw_total_ips_destino;5_coefficient_variation_total_pacotes;has_bot
180;3;3;5;5.015374182416284;1.9835117989467816;3.4672953869643863;0
181;3;3;5;5.004919267271113;1.976788750885634;3.465082906138521;1
182;4;4;16;5.017536563837659;1.969936128045512;3.453407506931548;0
183;1;1;4;4.998887129660002;1.9685977562003516;3.451941610729976;0
184;3;4;9;5.052778303196361;1.9626673042433989;3.4453741077143136;0
185;6;6;36;4.873378135188735;1.912219666565269;3.420598684649431;0
186;5;5;9;4.835865743938181;1.892785133512207;3.41413761018521;0
187;3;3;24;4.830720940055167;1.8871214757806865;3.400070995615217;0
188;9;10;53;4.381854033960881;1.8029035243642075;3.364033445090157;0
189;0;0;0;4.321670013380933;1.7943359551401634;3.3675372568328;0
190;1;1;1;4.321670013380933;1.7943359551401634;3.3696426315789947;0
191;1;1;3;4.321670013380933;1.7943359551401634;3.368237673778937;0
192;3;3;6;4.381854033960881;1.8029035243642075;3.3640356767954547;0
193;0;0;0;4.321670013380933;1.7943359551401634;3.3675394904988263;0
194;2;2;3;4.384960988565208;1.8080497575543857;3.3654330825092527;0
195;4;4;10;4.355469311093301;1.7972356430921492;3.3619610054795164;0
196;6;7;27;4.258737328056702;1.7490500927728172;3.3435009736144816;0
197;3;4;22;4.257552705801801;1.7339601849615491;3.335387938180475;0
198;9;8;45;3.871565305894952;1.6751323675018748;3.3055980559732268;0
199;2;2;4;3.895119239560588;1.689404350310155;3.3116559558606204;1
200;2;2;4;3.895119239560588;1.689404350310155;3.3116559558606204;0
201;0;0;0;3.854443170516384;1.6774429526813353;3.312339074383651;0
202;3;3;6;3.854359641576686;1.6729584797509975;3.310982984864657;0
203;3;3;32;3.8545712071151086;1.6685269930487583;3.2911523361524395;0
204;5;5;31;3.8083751742171863;1.643954485265594;3.2715012350600725;0
205;11;11;60;3.273233195262796;1.5664319848104564;3.2343821262413512;1
206;4;4;6;3.2791714293104914;1.5568032421236984;3.2324313414591512;0
207;4;5;20;3.2874170667653795;1.5353121389648576;3.220246344959894;0
208;12;13;156;2.7625774970429458;1.4911126950440987;3.1390954254759427;0
209;4;4;13;2.7726060838232005;1.4832932311938505;3.1317566989648187;1
210;3;3;5;2.83232285273721;1.4957914856205947;3.1286843003502063;0
211;3;3;8;2.83761188946832;1.493013825348677;3.1256326976541757;0
212;3;3;5;2.865600700340729;1.4943735856581564;3.12379798055335;1
213;0;0;0;2.808579096162787;1.4781409535264514;3.125026115375841;0
214;3;5;17;2.836427938866286;1.4603062645778808;3.115967519740936;0
215;14;14;104;2.4373166730124045;1.4382341423028582;3.059495776266739;0
216;5;9;37;2.400417192177537;1.3752065667074156;3.042480883158514;0
217;3;5;16;2.406670533283764;1.3564700510183685;3.036156155039105;0
218;11;11;64;2.056268982224073;1.2924185421364367;3.002327591051487;1
219;2;2;4;2.0751498686078294;1.2963760414637622;3.0006164141238787;0
220;4;4;17;2.0746649489598363;1.2884098699834714;2.994455223938742;0
221;0;0;0;2.047001132015194;1.2772555072549423;2.9950254185389897;0
222;2;2;2;2.047001132015194;1.2772555072549423;2.9961613627441914;0
223;2;2;6;2.06622574394942;1.2812685671827075;2.993325376342408;1
224;1;1;1;2.094203574200484;1.2926163574583305;2.9927557327953487;0
225;6;6;16;2.035996573124865;1.2644093315196197;2.9860479810126725;0
226;3;3;13;2.0441196650490485;1.2629260100482107;2.984379582476018;1
227;5;5;32;2.0168647586542594;1.2477007972796177;2.9707372607290043;1
228;11;11;74;1.7412717707633365;1.2006392919460418;2.9322600959831964;1
229;4;4;10;1.7659903999791566;1.198849193174944;2.927364240309189;1
230;2;2;5;1.8130062881484017;1.2163880702540175;2.9246356473777952;0
231;2;2;6;1.833685223579996;1.2217849037610824;2.921916242438666;1
232;3;3;4;1.833685223579996;1.2217849037610824;2.9224588025983924;0
233;2;2;4;1.833685223579996;1.2217849037610824;2.9213709199042577;1
234;1;1;1;1.8612466307190407;1.23486598878979;2.920824791454834;0
235;8;8;26;1.8060794071485284;1.2239119195774135;2.93757637920461;1
236;4;4;8;1.813487971048462;1.2182368747178274;2.954573520387836;1
237;4;4;11;1.813487971048462;1.2182368747178274;2.9556653221713125;0
238;8;8;61;1.724874982378975;1.1909467560576936;2.9237802461597164;0
239;3;3;16;1.75827249454889;1.1973751827877346;2.9157113491669544;0
240;1;1;1;1.736407871711768;1.190942958006021;2.917339663994918;0
241;0;0;0;1.7092688068396005;1.1771010913836433;2.9178847310306795;0
242;3;3;5;1.7108487650100137;1.182086932628656;2.9195033679416924;1
243;0;0;0;1.6548096291510848;1.1685963163544475;2.922765777506747;0
244;5;5;11;1.647423863860992;1.154501790659288;2.927560769058988;1
245;6;6;16;1.9468599362226295;1.184234889806408;3.079108679608464;0
246;4;4;12;2.105403230832462;1.2356196146305356;3.175189588837751;1
247;3;3;8;2.41597088403767;1.2997824582648985;3.3654533841593355;0
248;8;9;63;2.2982615338892685;1.2789825930547356;3.3327208923891414;0
249;1;1;4;2.2610569701313104;1.273188963666814;3.333492126676324;0
250;3;3;5;2.2610569701313104;1.273188963666814;3.3388603574508977;1
251;1;1;2;2.225069260779245;1.2678634083879738;3.342732289705195;0
252;2;2;2;2.249262586147529;1.2737446853559111;3.3442874939821725;0
253;0;0;0;2.1821065357142917;1.2551722509453318;3.349735841143749;0
254;1;1;1;2.158924261560836;1.2498052338829526;3.3536371107014573;0
255;9;9;32;1.9854041140912912;1.2185239092022253;3.3401218965425814;1
256;2;2;4;2.3755853051718256;1.258409017895071;3.5548862107655883;0
257;3;4;10;2.788922783254121;1.3170623900122724;3.823899921079749;0
258;9;9;65;1.2011593374491534;1.0295807701890205;2.3014030348439825;0
259;0;0;0;1.014571628145609;1.0656888136783802;1.3836887169647578;0
260;5;5;19;0.9881132929382092;1.0545633095088924;1.3829553140630375;1
261;3;3;26;0.9881132929382092;1.0517939359370108;1.3664177350264537;0
262;7;7;34;0.8706933179025838;1.0174137975780384;1.361336343162587;0
263;6;6;33;0.9753267106783032;1.0285815530187297;1.3599672204448283;0
264;1;1;1;0.9478859194251962;1.0242689887384786;1.384104281951914;0
265;5;5;15;0.9894684204103408;1.0242689887384786;1.3824567108542736;0
266;5;5;31;0.9894684204103408;1.0242689887384786;1.3759853415611956;0
267;6;6;22;0.922132730371023;1.001361239991177;1.3739280090077324;1
268;9;9;65;0.7154985683716534;0.956917747869578;1.3677144010161628;0
269;1;1;1;0.9046925465062192;1.00814618933615;1.3854260697429812;0
270;1;1;1;0.9287203011402604;1.0210414491424693;1.3843086885036324;0
271;0;0;0;0.8797319304008991;1.0043576861929815;1.391707883389166;0
272;1;1;1;0.8797319304008991;1.0043576861929815;1.3928103454673295;0
273;8;14;116;0.7789669779696252;1.073490838058343;1.4110644279998152;1
274;10;11;57;0.5620919662493779;1.0271738418042773;1.3872201004900284;0
275;6;6;28;0.4994031876346264;0.9995185168743924;1.3701159225022894;0
276;1;1;1;0.6310703170826863;1.0513466618997942;1.3912003204497674;0
277;1;1;4;0.6180090492564513;1.057356529162003;1.3940577174833102;0
278;11;11;59;0.4212610736360271;1.0162716186136105;1.3846549973060638;1
279;2;2;4;0.6264770953129047;1.0721848797494995;1.3880818954620195;1
280;1;1;1;0.6461638405053274;1.083162023778264;1.3870026036177896;0
281;0;0;0;0.6068668548974965;1.0716556550487066;1.3922122346182686;0
282;4;4;6;0.5978962093794974;1.0645768911581417;1.3912272066307907;1
283;4;4;8;0.5978962093794974;1.0645768911581417;1.3981119952829275;1
284;4;4;10;0.6093797814620685;1.0581602553163063;1.392358633246693;1
285;4;4;12;0.6011866449009232;1.0581602553163063;1.389696950795173;0
286;4;4;9;0.6600577711731287;1.079265306076352;1.4074804186280654;1
287;2;2;4;0.6877176191186128;1.0989356285472691;1.4124009347104391;0
288;4;4;7;0.6785544323066024;1.091835455123626;1.4262232611572818;0
289;2;2;6;0.8880785688989341;1.151500106521867;1.4519220208705057;0
290;2;2;5;0.927491552790344;1.1667904103485538;1.4463688034445954;0
291;0;0;0;0.9047166213717028;1.1550601579785609;1.4475188695815413;0
292;5;5;15;0.890573168382513;1.1385779508860827;1.435876246160628;1
293;0;0;0;0.8457268901837068;1.12596900385865;1.4424237246938114;0
294;4;4;10;0.8809899222738762;1.131355772879436;1.4319393567563865;0
295;4;4;12;0.8778323021008014;1.1217419347309052;1.423037189731703;0
296;3;3;9;0.8869503249783559;1.128909357346773;1.4239821600765783;0
297;0;0;0;0.9171700809459936;1.1568355195394815;1.4475629499733675;0
298;3;3;5;0.9171700809459936;1.1642461987246755;1.4626875173954628;0
299;0;0;0;1.106189993153268;1.2040081915429148;1.4951445568140562;0
300;1;1;1;1.0887628738885955;1.2007806118351014;1.498640472983501;0
301;0;0;0;1.0475066886640445;1.1869827936059951;1.5033591202329564;0
302;1;1;1;1.0716480792789762;1.1976852136489722;1.502145640377793;0
303;1;1;3;1.0514553276964764;1.197983336871306;1.5055309359126516;0
304;2;2;5;1.048313888266451;1.201292993278358;1.5281676769892505;0
305;5;5;16;1.048313888266451;1.201292993278358;1.5393237276032052;0
306;1;1;1;1.2908502883403177;1.2562926538539418;1.5750921288468116;0
307;0;0;0;1.2614375098940995;1.2552336044969978;1.5826460378798377;0
308;3;3;5;1.2779569290777364;1.2749934111521797;1.5983956978040603;0
309;0;0;0;1.4047580834009892;1.273487062782707;1.4926017365015156;0
310;3;3;11;1.424562197934246;1.282753019606787;1.49477121571554;1
311;0;0;0;1.3800798789203188;1.2754000673746926;1.5016710828517188;0
312;3;3;5;1.3800798789203188;1.2754000673746926;1.5054603308411143;0
313;0;0;0;1.338249201042017;1.2691332826431518;1.5124180645546552;0
314;3;3;6;1.3800798789203188;1.2754000673746926;1.504165224851968;0
315;8;8;58;1.151473944133626;1.241235523859846;1.4911744014142707;0
316;6;6;25;0.377586672801175;1.1355387732362172;1.4459159823016214;1
317;5;5;42;0.377586672801175;1.1676595679867874;1.4451449925276416;0
318;5;5;11;0.3276681601302962;1.1676595679867874;1.450277641528995;1
319;0;0;0;0.3055504157242222;1.1883905536077095;1.4764343005868723;0
320;6;6;17;0.2084098985817328;1.1450980918155724;1.461183876029814;1
321;0;0;0;0.195689145766452;1.1511485199523792;1.4823993188621714;0
322;3;3;5;0.225848378728453;1.155827401941812;1.475037239657194;0
323;2;2;4;0.225848378728453;1.155827401941812;1.4721399653347147;1
324;6;7;29;0.1338010447243102;1.1027486986105628;1.4511053703988583;1
325;9;9;44;-0.0042103209161671;1.047500559999916;1.4203921414771383;1
326;3;3;7;0.078044042513649;1.0824242915083238;1.4301158402992449;1
327;3;3;22;0.078044042513649;1.0824242915083238;1.422225381209137;0
328;8;8;61;-0.0288177417507144;1.0537464924165747;1.4249107138623924;1
329;5;5;24;-0.1280405072441073;1.0482575806041077;1.4152122552236637;1
330;1;1;1;-0.1253621468181504;1.0640130367705103;1.4269019652569248;0
331;5;5;18;-0.1685994920199411;1.0348054696597262;1.412783160611523;1
332;4;4;14;-0.1816943064086293;1.0183931079335398;1.4037739185158524;0
333;2;2;6;-0.1826714722720663;1.0243655332396586;1.401185913752145;0
334;3;3;5;-0.1816943064086293;1.0183931079335398;1.3998765865829177;1
335;4;4;18;-0.1809636702853013;1.003059871326266;1.3807556652709003;1
336;4;4;13;-0.0580422478306058;1.042491296132043;1.390831566783443;1
337;3;3;8;-0.0435547633413869;1.0531093849517073;1.390831566783443;1
338;1;1;1;-0.0428801756874087;1.0687583790623283;1.4033905209881832;0
339;2;2;6;0.1080674700990988;1.127064044261644;1.4195375819292892;1
340;3;3;7;0.1080674700990988;1.127064044261644;1.429549109904357;0
341;0;0;0;0.0891895131638406;1.1163765862049229;1.4310812811802582;0
342;3;3;5;0.1220603504111678;1.121957866658286;1.4238123535041565;0
343;1;1;4;0.1080674700990988;1.127064044261644;1.4251878583742144;0
344;1;1;1;0.127138742169365;1.1381114787450468;1.4236622963236267;0
345;0;0;0;0.1478732825266809;1.157078661258698;1.4384623131241536;0
346;1;1;1;0.2378400426481007;1.2012595519135978;1.457232636017229;0
347;5;5;13;0.201182636112452;1.1875156517574257;1.4561233658642427;1
348;2;3;3;0.2035561680833312;1.1875156517574257;1.463018028191727;0
349;1;3;8;0.371309584377012;1.2409477168368492;1.475288620547544;0
350;3;4;5;0.3807099516248124;1.2232070480661286;1.4738091816799028;0
351;1;1;1;0.371309584377012;1.2290459603700992;1.479984735725494;0
352;6;5;14;0.2709144974244616;1.19728684240187;1.4640000127638415;0
353;1;1;1;0.2580314450779674;1.1963248766983974;1.4655889016611952;0
354;3;3;5;0.2891262286103586;1.2023124517049562;1.457867076118733;1
355;2;2;6;0.3028823024755766;1.203695918856394;1.4503941827264482;1
356;2;2;2;0.4662476260722378;1.2640381144607915;1.4790911244022162;0
357;3;3;9;0.4635459888181259;1.25725399603443;1.4720579697097136;1
358;1;1;1;0.4514640493865621;1.274873489328956;1.485125657841728;0
359;0;0;0;0.578980752463956;1.323392364881426;1.505683695848856;0
360;1;1;1;0.6045885066998586;1.33633539965878;1.5039178729717826;0
361;4;3;11;0.6522419328472512;1.3652572418367046;1.5127662034668663;1
362;2;2;3;0.6573414874054825;1.372738095234309;1.5392410793703206;0
363;0;0;0;0.8152799196449712;1.4238772604709893;1.575696433816856;0
364;2;2;2;0.9749944536215768;1.4787689482158788;1.6095321078774585;0
365;4;4;14;0.948263326955737;1.457793929619574;1.588704538724243;1
366;4;4;6;1.0040185633578336;1.4746592798739326;1.6017236049539296;0
367;1;1;3;1.0899965537600695;1.5129419142001386;1.6339135236627829;0
368;1;1;1;1.2558200666695647;1.5696609282581977;1.6649771561084494;0
369;0;0;0;1.4504566655435542;1.633408631761295;1.6889191224473032;0
370;1;1;1;1.4504566655435542;1.633408631761295;1.6889191224473032;0
371;4;3;10;1.40831929064067;1.62490054015459;1.671614340125887;0
372;2;2;2;1.4619159674140805;1.6407225843933575;1.6672762597541622;0
373;0;0;0;1.4250368385225003;1.6258323539271582;1.669472859044657;0
374;1;1;1;1.7193729132241609;1.2553761281059612;1.4629222183012234;0
375;0;0;0;1.6216527253649056;1.0916862996066838;1.4551698292901896;0
376;1;1;1;1.8574947095276149;1.1506838880654564;1.4859808845759366;0
377;1;1;1;1.8574947095276149;1.1506838880654564;1.4859808845759366;0
378;1;1;1;1.8574947095276149;1.1506838880654564;1.4931434175505702;0
379;2;2;12;0.5600639298262355;0.8418629449151507;1.436927204909514;0
380;2;2;2;0.5600639298262355;0.8418629449151507;1.4417658210492117;0
381;2;1;7;0.5736394639962749;0.8418629449151507;1.4280201041271647;0
382;2;2;2;0.6217557688834667;0.848428640645412;1.4227643391188751;0
383;4;4;10;0.6217557688834667;0.848428640645412;1.415617449429533;1
384;5;5;15;0.5532659019277678;0.836631831421782;1.406098341940253;1
385;0;0;0;0.578257615608569;0.8625581692120096;1.427405245014585;0
386;4;4;23;0.578257615608569;0.8625581692120096;1.4199079771856975;0
387;0;0;0;0.6088153860346889;0.889795438218907;1.4397008778613658;0
388;3;3;5;0.5867310962462282;0.8744412241149611;1.4374841674082048;0
389;0;0;0;0.621032066178272;0.9027604560445452;1.453912833196936;0
390;3;3;5;0.5977188299281533;0.8872899841864712;1.456044872020546;1
391;2;1;7;0.5977188299281533;0.8936155508178383;1.4519017707795026;0
392;3;3;3;0.6188682713450961;0.8823662383298349;1.4441476194088425;0
393;3;4;30;0.7459956121184639;0.8942029455770071;1.4418485311915097;1
394;4;6;33;0.7150353832595011;0.8560399361846215;1.414127488480884;1
395;5;5;9;0.6438655688868695;0.8441821428583672;1.4157004414692018;1
396;5;5;10;0.5747903212723346;0.8323795133934211;1.4185369124243958;0
397;3;3;11;0.5747903212723346;0.8323795133934211;1.4154892026733472;1
398;8;8;32;0.5553188500992958;0.8528570066063622;1.3874096501585225;1
399;0;0;0;0.529439441972186;0.8608314269302049;1.3985379041748682;0
400;3;2;8;0.5553188500992958;0.866802684464814;1.3819752124056397;0
401;1;1;1;0.5553188500992958;0.866802684464814;1.3819752124056397;0
402;4;4;6;0.5371718666610015;0.8432965325915852;1.369111967302883;1
403;1;1;1;0.5371718666610015;0.8432965325915852;1.369111967302883;0
404;1;1;1;0.5371718666610015;0.8432965325915852;1.373583230012789;0
405;0;0;0;0.4913405447393517;0.8362868381938958;1.3845806494766777;0
406;3;3;5;0.604434582824872;0.8656995097777842;1.400254128715132;1
407;2;2;8;0.6192663362606478;0.8611263073593934;1.3860355730612224;1
408;2;2;3;0.6682662751965917;0.8689102731527119;1.3790943702970335;0
409;7;6;44;0.4901405955734388;0.836528719590304;1.3770286780307293;0
410;5;5;55;0.4162320179775436;0.8019893492231702;1.3821022688287747;1
411;4;4;26;0.3742464173225475;0.7856582495471364;1.3714321753171177;1
412;5;5;13;0.3100063919417226;0.7527402644801647;1.3500483745658045;1
413;2;2;4;0.3199822522142818;0.7657976724489153;1.3518352327335366;1
414;1;1;1;0.3484996281496145;0.7790495019998223;1.3497342760258402;0
415;2;2;6;0.3589677294552402;0.7921244688391158;1.3497342760258402;1
416;1;1;1;0.410742749060016;0.7833908092346566;1.3342113893546197;0
417;1;1;2;0.5744368370292607;0.8313232466483256;1.3588053123520465;0
418;3;3;5;0.6958636293444806;0.861439872506327;1.3633025945602133;1
419;3;2;9;0.8242504473825873;0.9069736378665592;1.3661732257616537;0
420;3;3;13;0.8638765928181952;0.9041876790341014;1.343171737009809;1
421;2;2;10;1.090105224528616;0.9515592301115644;1.3505896920600382;1
422;3;3;5;1.1368440275521414;0.9509692015382246;1.33980142897658;1
423;0;0;0;1.090105224528616;0.9515592301115644;1.3505896920600382;0
424;5;5;41;0.928760391188949;0.9044548682836284;1.3433050235113435;0
425;7;7;413;0.9287025662063372;0.9044548682836284;3.286015772848392;0
426;7;6;351;0.3614700849306166;0.7142390430135815;3.3983143963204854;0
427;9;9;544;0.7295038288629151;0.872961883008028;3.557425253331916;0
428;6;5;32;0.5506336403222999;0.8423226731777064;3.541190860461528;1
429;0;0;0;0.5657098615819859;0.798762334687227;3.641166744397408;0
430;2;2;2;0.7077065196815293;0.8433536655581401;3.681131344606786;0
431;6;6;39;0.5288060077496542;0.7974647142337574;3.6143145620547146;1
432;3;3;20;0.6495894085422445;0.8266615838459705;3.6108495241029175;0
433;1;1;2;0.704332724585217;0.8644197999055957;3.632585828495015;0
434;1;1;1;0.6881166041057268;0.8689800836800234;3.641858997147653;0
435;2;2;4;0.7079614644527054;0.8845871912080481;3.6437123151266753;1
436;3;3;7;0.7643217501903233;0.9028085863695612;3.663641259829866;1
437;5;5;33;0.6896990340001291;0.8905377749993264;3.6289073650594;0
438;3;4;7;0.6896990340001291;0.8724868999905999;3.6307285770529463;0
439;1;3;8;0.6896990340001291;0.8524680628556508;3.617880545842524;0
440;5;6;9;0.5460773899803048;0.8099655313444665;3.6124571012525535;1
441;1;1;1;0.5500261834159614;0.8294140553627585;3.623453772521824;0
442;3;3;3;0.5782330689956936;0.8244623663403394;3.617899781709428;0
443;1;1;1;0.5817070820502745;0.8435999194112225;3.62526996519774;0
444;2;2;3;0.5966302518622691;0.8394061827282033;3.627113533704208;0
445;5;5;20;0.4747548232247144;0.7910262734236497;3.5932204389056106;0
446;2;2;2;0.5226060526045261;0.8026009864367302;3.589565919699357;0
447;6;5;38;0.3583586605857781;0.7553267253968801;3.5274207320778266;0
